5prime	3prime	strand	count	sgRNA_ref
1282	29142	False	6	non-canonical
1313	29241	False	2	non-canonical
1290	29251	True	1	non-canonical
1301	29086	True	3	non-canonical
1308	29222	True	5	non-canonical
1273	29079	False	2	non-canonical
1287	29182	True	2	non-canonical
1310	28949	True	1	non-canonical
1309	29094	True	3	non-canonical
1310	28176	False	1	non-canonical
1317	28682	False	1	non-canonical
1287	28888	True	1	non-canonical
1292	29372	True	1	non-canonical
1311	29191	True	3	non-canonical
1309	29153	True	1	non-canonical
1284	29068	True	1	non-canonical
1305	29140	True	2	non-canonical
1303	28739	True	1	non-canonical
1318	26179	False	1	non-canonical
1292	29069	False	1	non-canonical
1307	29170	True	1	non-canonical
1271	29333	False	1	non-canonical
1309	29187	False	1	non-canonical
1287	2033	False	1	non-canonical
1309	29094	False	2	non-canonical
1308	29160	False	1	non-canonical
1280	29399	False	1	non-canonical
1301	29326	False	1	non-canonical
1283	3102	False	1	non-canonical
3118	29318	False	1	non-canonical
1302	29160	True	1	non-canonical
1305	28882	False	1	non-canonical
1310	28843	False	1	non-canonical
1315	29199	False	1	non-canonical
1313	29153	True	3	non-canonical
1271	28809	True	1	non-canonical
1309	29080	False	2	non-canonical
1304	29399	True	1	non-canonical
1272	29141	True	1	non-canonical
1301	29147	True	2	non-canonical
1289	29316	True	1	non-canonical
1313	28864	False	1	non-canonical
1314	29117	True	8	non-canonical
1310	28539	True	1	non-canonical
1292	29068	True	1	non-canonical
1314	28875	True	1	non-canonical
1288	28860	False	1	non-canonical
1332	29116	True	2	non-canonical
1289	29397	True	2	non-canonical
1323	29235	False	1	non-canonical
1307	29040	False	1	non-canonical
1310	29159	False	1	non-canonical
1272	29035	True	1	non-canonical
1301	29320	False	1	non-canonical
1332	29106	False	7	non-canonical
1309	29218	False	1	non-canonical
1309	29153	False	2	non-canonical
1313	28297	False	2	non-canonical
1311	29385	True	1	non-canonical
1309	29102	True	1	non-canonical
1310	29192	True	1	non-canonical
1317	29012	True	7	non-canonical
1292	28862	False	1	non-canonical
1307	29131	False	1	non-canonical
1303	29338	True	1	non-canonical
1283	29294	True	2	non-canonical
1328	29095	False	1	non-canonical
1289	29316	False	1	non-canonical
1287	29134	False	1	non-canonical
1309	29080	True	2	non-canonical
1298	28983	True	3	non-canonical
1329	28930	True	1	non-canonical
1330	29037	True	5	non-canonical
1314	29210	True	2	non-canonical
1310	29253	True	1	non-canonical
1329	28681	False	1	non-canonical
1293	29382	True	1	non-canonical
1293	29143	True	1	non-canonical
1310	28539	False	1	non-canonical
1329	29374	False	3	non-canonical
1313	29153	False	4	non-canonical
1330	29218	False	1	non-canonical
1293	29115	True	1	non-canonical
1330	29082	True	3	non-canonical
1309	29136	False	1	non-canonical
1301	29068	False	1	non-canonical
1309	29228	False	1	non-canonical
1288	29298	True	1	non-canonical
1298	29328	True	1	non-canonical
1330	29555	True	1	non-canonical
1291	28249	False	1	non-canonical
1331	29126	False	1	non-canonical
1289	29114	True	1	non-canonical
1314	7212	False	1	non-canonical
1308	29156	False	2	non-canonical
1310	29025	True	1	non-canonical
1309	29036	False	1	non-canonical
1311	29342	True	1	non-canonical
1310	28402	False	1	non-canonical
1301	29086	False	2	non-canonical
1312	29157	False	1	non-canonical
1302	28840	False	1	non-canonical
1311	17049	False	1	non-canonical
17060	28916	False	1	non-canonical
1309	29230	False	1	non-canonical
1291	22462	False	2	non-canonical
22474	29029	False	3	non-canonical
1331	29159	False	1	non-canonical
1350	28871	False	1	non-canonical
1303	28739	False	1	non-canonical
1311	29327	False	3	non-canonical
1311	29161	False	1	non-canonical
1292	29397	False	1	non-canonical
1308	29134	False	4	non-canonical
1329	28930	False	1	non-canonical
1313	29261	True	1	non-canonical
1309	29230	True	3	non-canonical
1312	29218	False	1	non-canonical
1308	29040	True	1	non-canonical
1303	29338	False	1	non-canonical
1308	29040	False	1	non-canonical
1308	29341	False	1	non-canonical
1332	28620	True	1	non-canonical
1332	29106	True	4	non-canonical
1330	29183	True	1	non-canonical
1323	29166	True	2	non-canonical
1332	29165	False	1	non-canonical
1313	29261	False	2	non-canonical
1332	29181	False	1	non-canonical
1305	29140	False	3	non-canonical
1303	29020	False	2	non-canonical
1358	29129	True	3	non-canonical
1351	29249	True	2	non-canonical
1328	29106	True	1	non-canonical
1348	28262	False	2	non-canonical
1306	29329	False	1	non-canonical
1304	29399	False	1	non-canonical
1332	29155	False	1	non-canonical
1331	10184	True	1	non-canonical
10199	29083	True	1	non-canonical
1348	28262	True	1	non-canonical
1340	29196	True	1	non-canonical
1307	29145	True	1	non-canonical
1329	29374	True	1	non-canonical
1358	29083	True	3	non-canonical
1350	28871	True	1	non-canonical
1309	29136	True	1	non-canonical
1308	29134	True	1	non-canonical
1350	29094	True	1	non-canonical
1330	29078	True	1	non-canonical
1318	29028	False	1	non-canonical
1356	28097	False	1	non-canonical
1305	29190	False	1	non-canonical
1332	29154	False	5	non-canonical
1313	29021	True	1	non-canonical
1356	29373	False	3	non-canonical
1351	29249	False	2	non-canonical
1348	28549	False	1	non-canonical
1354	29161	False	1	non-canonical
1358	29083	False	3	non-canonical
1332	29128	True	1	non-canonical
1313	28864	True	1	non-canonical
1363	28527	False	1	non-canonical
1317	29012	False	3	non-canonical
1361	13245	True	1	non-canonical
17060	28916	True	1	non-canonical
1328	29106	False	1	non-canonical
1332	29154	True	1	non-canonical
1349	29020	True	1	non-canonical
1317	29146	True	1	non-canonical
1336	29092	True	1	non-canonical
1329	29084	False	2	non-canonical
1330	29119	True	1	non-canonical
1314	28875	False	1	non-canonical
1332	28620	False	1	non-canonical
1330	29082	False	1	non-canonical
1360	29347	True	1	non-canonical
1330	28453	True	1	non-canonical
1382	29183	True	5	non-canonical
1349	29387	True	1	non-canonical
1331	28479	True	1	non-canonical
1360	29036	True	1	non-canonical
1382	29183	False	3	non-canonical
1332	29184	True	1	non-canonical
1360	29347	False	1	non-canonical
1331	28538	True	1	non-canonical
1331	28538	False	1	non-canonical
1361	29201	False	2	non-canonical
1355	29336	False	1	non-canonical
1330	29119	False	1	non-canonical
1382	28986	False	7	non-canonical
1382	28986	True	6	non-canonical
1350	29133	False	1	non-canonical
1391	29359	True	1	non-canonical
1394	28600	False	1	non-canonical
1359	29346	True	1	non-canonical
1380	28847	True	1	non-canonical
1388	29350	False	1	non-canonical
1391	29359	False	2	non-canonical
1401	28193	False	1	non-canonical
1401	28193	True	3	non-canonical
1359	26374	True	1	non-canonical
1362	29028	False	1	non-canonical
1358	29129	False	3	non-canonical
1360	29227	True	1	non-canonical
1397	28851	True	2	non-canonical
1358	28788	True	1	non-canonical
1405	29105	True	2	non-canonical
1405	28433	False	1	non-canonical
1401	28135	False	1	non-canonical
1379	27638	False	1	non-canonical
1414	28886	True	13	non-canonical
1359	4649	True	1	non-canonical
1415	29215	False	4	non-canonical
1409	29143	False	3	non-canonical
1378	29063	True	1	non-canonical
1409	29143	True	2	non-canonical
1381	29331	False	1	non-canonical
1415	29215	True	2	non-canonical
1377	29307	True	1	non-canonical
1414	28589	True	1	non-canonical
1419	29145	True	11	non-canonical
1420	28829	True	1	non-canonical
1419	29154	True	10	non-canonical
1421	29089	True	14	non-canonical
1412	29232	False	3	non-canonical
1389	29072	True	2	non-canonical
1423	28360	True	2	non-canonical
1408	29375	True	1	non-canonical
1416	29218	True	2	non-canonical
1418	28973	True	11	non-canonical
1418	28446	False	3	non-canonical
1423	28360	False	3	non-canonical
1421	29089	False	13	non-canonical
1405	29105	False	1	non-canonical
1422	28958	False	1	non-canonical
1407	28636	False	3	non-canonical
1405	7676	False	1	non-canonical
1420	28795	False	5	non-canonical
1415	29371	True	1	non-canonical
1422	28664	True	1	non-canonical
1424	28546	True	4	non-canonical
1422	6363	True	1	non-canonical
1424	28999	True	1	non-canonical
1386	29016	False	1	non-canonical
1419	28422	True	3	non-canonical
1418	29010	True	1	non-canonical
1405	29121	True	1	non-canonical
1421	28902	True	1	non-canonical
1424	29215	True	1	non-canonical
1387	28469	True	1	non-canonical
1424	28999	False	2	non-canonical
1419	29154	False	12	non-canonical
1418	28444	False	3	non-canonical
1415	28573	True	1	non-canonical
1424	29026	True	6	non-canonical
1418	28446	True	4	non-canonical
1418	29010	False	1	non-canonical
1410	29111	False	1	non-canonical
1422	6363	False	2	non-canonical
1424	28591	True	2	non-canonical
1419	28800	True	1	non-canonical
1415	29148	True	1	non-canonical
1424	28855	True	1	non-canonical
1412	29232	True	2	non-canonical
1415	29371	False	1	non-canonical
1418	29259	True	1	non-canonical
1424	28546	False	9	non-canonical
1411	29167	False	1	non-canonical
1431	29376	False	3	non-canonical
1414	28589	False	1	non-canonical
1414	29309	True	1	non-canonical
1409	29247	True	1	non-canonical
1424	8867	False	1	non-canonical
1420	28829	False	1	non-canonical
1423	28731	False	2	non-canonical
1420	28795	True	1	non-canonical
1417	29279	False	1	non-canonical
1418	28973	False	2	non-canonical
1431	29236	False	1	non-canonical
1420	29363	True	1	non-canonical
1419	29014	True	1	non-canonical
1443	29030	False	5	non-canonical
1423	4061	True	4	non-canonical
4073	28849	True	4	non-canonical
1397	28851	False	1	non-canonical
1420	29363	False	1	non-canonical
1416	29218	False	1	non-canonical
1414	28886	False	4	non-canonical
1422	28664	False	3	non-canonical
1432	29117	False	1	non-canonical
1431	29236	True	5	non-canonical
1424	25321	False	1	non-canonical
1393	4021	False	1	non-canonical
1434	28852	True	1	non-canonical
1417	28366	True	1	non-canonical
1405	29124	True	1	non-canonical
1419	29091	True	2	non-canonical
1418	14657	True	1	non-canonical
1443	29030	True	7	non-canonical
1434	28852	False	1	non-canonical
1401	29207	False	1	non-canonical
1421	29148	False	1	non-canonical
1415	29148	False	1	non-canonical
1419	29145	False	13	non-canonical
1417	28366	False	2	non-canonical
1415	29337	False	1	non-canonical
1398	27485	False	1	non-canonical
1421	29075	False	1	non-canonical
1441	29084	True	1	non-canonical
1418	28444	True	1	non-canonical
1408	29375	False	1	non-canonical
1456	28608	False	1	non-canonical
1424	29026	False	2	non-canonical
6384	28862	False	1	non-canonical
1433	27306	False	1	non-canonical
1405	29124	False	1	non-canonical
1423	4061	False	3	non-canonical
4073	28849	False	4	non-canonical
1420	28887	False	1	non-canonical
1424	28855	False	1	non-canonical
1409	29247	False	2	non-canonical
1425	26311	True	1	non-canonical
1467	28824	True	6	non-canonical
1424	29116	False	1	non-canonical
1426	28223	False	1	non-canonical
1419	28422	False	2	non-canonical
1467	28824	False	8	non-canonical
1426	7290	False	1	non-canonical
1421	28902	False	1	non-canonical
1460	28461	False	4	non-canonical
1470	11441	False	1	non-canonical
1452	28342	True	1	non-canonical
1447	29161	True	2	non-canonical
1470	23214	False	1	non-canonical
1419	28617	False	1	non-canonical
1460	29267	True	4	non-canonical
1473	29052	True	2	non-canonical
1418	29259	False	1	non-canonical
1446	28987	True	1	non-canonical
1446	28987	False	1	non-canonical
1425	26311	False	1	non-canonical
1452	28342	False	2	non-canonical
1460	29267	False	4	non-canonical
1447	29161	False	2	non-canonical
1492	28401	False	2	non-canonical
1493	29203	False	2	non-canonical
1473	29052	False	3	non-canonical
1464	3049	False	1	non-canonical
1460	29041	False	2	non-canonical
1492	28814	False	1	non-canonical
1490	29223	False	2	non-canonical
1504	29069	False	1	non-canonical
1505	28528	False	1	non-canonical
1492	28401	True	3	non-canonical
1491	29316	True	1	non-canonical
1512	28498	False	5	non-canonical
1492	28814	True	4	non-canonical
1512	28498	True	4	non-canonical
1516	29314	True	3	non-canonical
1497	29102	True	1	non-canonical
1514	29375	False	2	non-canonical
1518	28590	False	4	non-canonical
1518	29329	True	1	non-canonical
1481	29340	True	1	non-canonical
1514	28889	True	2	non-canonical
1497	29102	False	1	non-canonical
1525	12721	False	1	non-canonical
1519	29155	True	4	non-canonical
1481	29340	False	1	non-canonical
1514	28889	False	2	non-canonical
1493	29203	True	1	non-canonical
1518	29073	True	2	non-canonical
1503	28372	False	1	non-canonical
1491	29316	False	2	non-canonical
1519	29155	False	8	non-canonical
1490	29208	True	1	non-canonical
1541	29361	True	2	non-canonical
1541	28781	True	1	non-canonical
1541	29361	False	2	non-canonical
1516	29314	False	2	non-canonical
1545	23111	False	4	non-canonical
1515	28978	True	1	non-canonical
1554	29373	True	3	non-canonical
1554	29373	False	4	non-canonical
1558	26457	False	1	non-canonical
1553	29371	False	1	non-canonical
1552	29118	True	1	non-canonical
1546	23920	False	1	non-canonical
1513	28452	True	1	non-canonical
1565	29028	True	19	non-canonical
1553	29371	True	1	non-canonical
1545	28978	True	1	non-canonical
1518	28590	True	1	non-canonical
1574	28962	True	1	non-canonical
1518	29329	False	1	non-canonical
1578	8851	False	1	non-canonical
1551	28250	True	1	non-canonical
1582	27600	True	1	non-canonical
1554	28314	True	1	non-canonical
1565	29028	False	10	non-canonical
1545	28978	False	1	non-canonical
1544	22833	False	1	non-canonical
1570	2114	False	1	non-canonical
1551	28250	False	1	non-canonical
1571	29147	True	2	non-canonical
1548	28349	True	1	non-canonical
1583	17911	False	1	non-canonical
1591	28990	False	1	non-canonical
1574	28962	False	1	non-canonical
1581	29357	False	1	non-canonical
1594	29283	True	1	non-canonical
1596	6079	False	1	non-canonical
1618	28978	True	2	non-canonical
1577	29126	True	1	non-canonical
1609	28786	True	1	non-canonical
1626	29305	True	22	non-canonical
1571	29147	False	1	non-canonical
1591	28990	True	1	non-canonical
1579	29234	True	1	non-canonical
1617	29119	False	2	non-canonical
1618	28978	False	1	non-canonical
1641	28978	True	2	non-canonical
1611	28446	True	1	non-canonical
1639	28425	True	10	non-canonical
1617	29119	True	2	non-canonical
1626	29305	False	4	non-canonical
1639	28425	False	5	non-canonical
1611	28446	False	2	non-canonical
1621	28852	False	1	non-canonical
1663	29068	False	2	non-canonical
1641	28978	False	1	non-canonical
1669	29172	False	1	non-canonical
1680	28934	True	5	non-canonical
1626	27558	True	1	non-canonical
1626	28507	False	1	non-canonical
1673	28473	True	5	non-canonical
1670	29220	True	2	non-canonical
1646	1689	False	1	non-canonical
1662	7211	False	1	non-canonical
1693	29086	False	1	non-canonical
1696	28948	False	6	non-canonical
1691	29175	False	1	non-canonical
1666	29117	True	1	non-canonical
1699	29131	True	1	non-canonical
1703	29327	True	1	non-canonical
1680	28934	False	2	non-canonical
1668	29165	False	1	non-canonical
1670	29220	False	1	non-canonical
1673	28473	False	2	non-canonical
1713	29187	False	4	non-canonical
1684	28618	True	1	non-canonical
1696	28948	True	3	non-canonical
1720	28111	False	1	non-canonical
1725	29081	True	1	non-canonical
1684	28618	False	1	non-canonical
1723	29009	True	1	non-canonical
1723	29009	False	1	non-canonical
1713	29187	True	2	non-canonical
1733	29384	False	2	non-canonical
1712	28844	False	4	non-canonical
1743	29136	True	8	non-canonical
1712	28844	True	4	non-canonical
1697	28668	True	1	non-canonical
1745	29161	True	4	non-canonical
1703	29327	False	3	non-canonical
1739	29003	True	2	non-canonical
1724	29094	False	1	non-canonical
1745	29161	False	6	non-canonical
1716	28526	True	2	non-canonical
1749	29134	False	2	non-canonical
1713	29296	False	1	non-canonical
1738	28531	False	1	non-canonical
1733	29384	True	2	non-canonical
1742	29145	True	1	non-canonical
1738	28531	True	2	non-canonical
1748	29199	True	1	non-canonical
1775	28128	True	1	non-canonical
1772	29317	True	3	non-canonical
1775	29306	True	1	non-canonical
1771	13304	False	1	non-canonical
1774	29005	True	4	non-canonical
1774	29005	False	2	non-canonical
1739	29003	False	1	non-canonical
1791	28803	False	4	non-canonical
1742	28366	True	1	non-canonical
1775	28128	False	2	non-canonical
1743	29136	False	1	non-canonical
1796	29161	False	7	non-canonical
1742	28366	False	1	non-canonical
1805	28993	False	1	non-canonical
1805	28818	True	7	non-canonical
1796	29161	True	4	non-canonical
1805	28818	False	3	non-canonical
1804	29292	False	1	non-canonical
1791	28803	True	1	non-canonical
1818	28252	False	6	non-canonical
1772	29317	False	2	non-canonical
1812	27689	True	1	non-canonical
1805	28993	True	1	non-canonical
1821	28963	False	1	non-canonical
1832	28888	False	3	non-canonical
1829	29173	True	1	non-canonical
1826	29030	True	15	non-canonical
1814	29133	True	1	non-canonical
1781	28902	False	1	non-canonical
1827	28126	False	5	non-canonical
1818	28252	True	3	non-canonical
1795	28697	True	2	non-canonical
1814	29132	True	2	non-canonical
1815	29326	True	5	non-canonical
1829	28371	True	2	non-canonical
1827	28126	True	5	non-canonical
1829	29173	False	3	non-canonical
1826	29030	False	21	non-canonical
1819	29013	False	1	non-canonical
1832	28888	True	2	non-canonical
1815	29326	False	5	non-canonical
1812	27689	False	2	non-canonical
1828	28984	True	1	non-canonical
1843	28892	True	1	non-canonical
1832	29273	True	1	non-canonical
1816	28449	True	1	non-canonical
1824	29004	True	1	non-canonical
1842	16118	False	1	non-canonical
1848	28312	True	1	non-canonical
1846	7949	True	1	non-canonical
1849	29327	True	8	non-canonical
1848	29142	True	1	non-canonical
1828	28984	False	1	non-canonical
1823	29096	False	2	non-canonical
1849	28454	False	3	non-canonical
1849	29327	False	10	non-canonical
1836	29238	True	1	non-canonical
1854	11445	False	1	non-canonical
1812	4737	False	1	non-canonical
1852	29344	True	7	non-canonical
1847	29066	True	1	non-canonical
1812	24148	True	1	non-canonical
1829	28371	False	1	non-canonical
1814	29132	False	1	non-canonical
1849	29113	True	1	non-canonical
1845	28898	True	1	non-canonical
1849	28454	True	10	non-canonical
1824	29004	False	1	non-canonical
1852	29344	False	6	non-canonical
1823	29096	True	1	non-canonical
1822	29080	True	1	non-canonical
1848	29327	False	1	non-canonical
1814	29133	False	1	non-canonical
1825	29031	True	1	non-canonical
1822	29080	False	1	non-canonical
1848	28312	False	1	non-canonical
1836	29121	True	1	non-canonical
1832	29317	True	1	non-canonical
1892	29260	True	2	non-canonical
1892	29260	False	4	non-canonical
1895	28870	False	1	non-canonical
1848	29142	False	1	non-canonical
1886	29037	True	2	non-canonical
1843	28892	False	1	non-canonical
1889	29247	True	1	non-canonical
1889	29247	False	3	non-canonical
1908	29183	True	27	non-canonical
1904	29088	False	2	non-canonical
1905	28864	True	3	non-canonical
1904	29015	False	1	non-canonical
1908	29183	False	51	non-canonical
1904	29088	True	1	non-canonical
1902	11667	False	1	non-canonical
1909	29171	True	1	non-canonical
1895	28870	True	2	non-canonical
1910	12420	False	1	non-canonical
1886	29037	False	3	non-canonical
1885	29141	True	1	non-canonical
1906	28955	False	1	non-canonical
1914	29187	False	11	non-canonical
1911	29318	False	1	non-canonical
1916	12418	False	1	non-canonical
1914	29187	True	6	non-canonical
1920	29206	True	1	non-canonical
1906	29222	False	1	non-canonical
1904	29071	True	1	non-canonical
1909	29181	True	2	non-canonical
1931	29133	True	2	non-canonical
1905	29187	True	1	non-canonical
1920	28819	True	1	non-canonical
1909	29004	True	1	non-canonical
1909	29181	False	1	non-canonical
1920	27716	False	1	non-canonical
1904	29071	False	1	non-canonical
1932	29182	False	2	non-canonical
1931	29133	False	2	non-canonical
1902	29328	False	2	non-canonical
1921	26996	False	3	non-canonical
1905	29187	False	1	non-canonical
1935	28832	False	2	non-canonical
1935	28832	True	2	non-canonical
1921	15480	False	2	non-canonical
1915	29370	False	1	non-canonical
1904	29220	True	2	non-canonical
1933	28744	True	2	non-canonical
1907	29181	True	1	non-canonical
1909	29171	False	1	non-canonical
1936	28988	False	2	non-canonical
1918	29327	True	1	non-canonical
1932	29106	True	5	non-canonical
1932	29182	True	3	non-canonical
1904	29040	False	1	non-canonical
1918	29179	True	2	non-canonical
1937	29342	True	1	non-canonical
1910	29142	True	2	non-canonical
1936	14675	True	1	non-canonical
1930	29084	False	3	non-canonical
1938	29072	False	2	non-canonical
1932	29376	False	1	non-canonical
1945	29121	False	17	non-canonical
1922	29223	False	1	non-canonical
1918	29179	False	3	non-canonical
1947	29195	True	8	non-canonical
1935	28259	True	1	non-canonical
1904	28862	True	1	non-canonical
1945	29121	True	23	non-canonical
1935	29206	True	2	non-canonical
1935	29218	True	1	non-canonical
1939	26752	False	1	non-canonical
1910	29142	False	3	non-canonical
1939	28906	True	2	non-canonical
1943	28576	False	1	non-canonical
1906	28234	False	1	non-canonical
1947	29179	False	3	non-canonical
1937	29342	False	2	non-canonical
1940	29225	False	3	non-canonical
1947	29195	False	6	non-canonical
1930	29084	True	5	non-canonical
1948	28962	False	3	non-canonical
1941	28855	False	4	non-canonical
1937	29375	False	1	non-canonical
1946	28533	False	4	non-canonical
1943	29221	False	1	non-canonical
1936	14675	False	2	non-canonical
1935	29218	False	1	non-canonical
1948	28685	False	1	non-canonical
1939	29234	False	1	non-canonical
1944	29106	True	3	non-canonical
1918	29623	False	1	non-canonical
1948	29078	False	1	non-canonical
1942	29141	True	1	non-canonical
1952	28194	False	1	non-canonical
1947	29179	True	4	non-canonical
1911	29318	True	1	non-canonical
1948	29339	True	1	non-canonical
1946	29021	True	1	non-canonical
1948	28933	True	5	non-canonical
1940	29216	False	1	non-canonical
1932	29106	False	1	non-canonical
1944	29031	True	1	non-canonical
1936	29134	True	1	non-canonical
1936	29024	True	2	non-canonical
1940	29164	True	1	non-canonical
1937	28857	True	1	non-canonical
1946	29185	True	2	non-canonical
1918	23689	True	3	non-canonical
1946	29032	False	1	non-canonical
1938	29130	False	1	non-canonical
1944	29039	False	2	non-canonical
1936	29261	True	2	non-canonical
1953	29193	False	1	non-canonical
1917	29141	True	1	non-canonical
1937	29130	True	1	non-canonical
1920	28978	True	1	non-canonical
1962	13549	False	8	non-canonical
1918	28886	True	1	non-canonical
1936	28295	True	2	non-canonical
1920	28628	True	1	non-canonical
1935	29069	True	1	non-canonical
1931	29374	True	1	non-canonical
1964	29021	True	2	non-canonical
1935	29029	True	1	non-canonical
1943	29221	True	2	non-canonical
1937	28857	False	1	non-canonical
1944	29067	True	1	non-canonical
1935	29173	True	1	non-canonical
1933	28744	False	1	non-canonical
1962	29021	True	5	non-canonical
1946	29185	False	1	non-canonical
1948	28933	False	5	non-canonical
1963	29237	False	1	non-canonical
1940	29164	False	1	non-canonical
1938	29072	True	3	non-canonical
1959	29190	True	2	non-canonical
1953	21651	True	1	non-canonical
1910	29439	False	1	non-canonical
1947	1985	False	1	non-canonical
1946	13351	False	1	non-canonical
1948	29339	False	1	non-canonical
1917	29141	False	2	non-canonical
1948	29334	True	1	non-canonical
1948	29163	False	1	non-canonical
1949	29034	False	4	non-canonical
1940	28549	False	1	non-canonical
1964	28125	False	8	non-canonical
1935	28553	False	1	non-canonical
1940	24212	False	1	non-canonical
1935	29206	False	2	non-canonical
1944	29106	False	1	non-canonical
1947	29161	False	1	non-canonical
1919	29202	False	1	non-canonical
1944	29142	True	1	non-canonical
1936	29024	False	1	non-canonical
1962	13549	True	10	non-canonical
13561	29006	True	12	non-canonical
1920	29121	False	1	non-canonical
1942	29141	False	2	non-canonical
1974	28576	False	3	non-canonical
1977	27573	True	1	non-canonical
1920	28628	False	1	non-canonical
1949	29034	True	2	non-canonical
1936	29200	True	1	non-canonical
1940	29225	True	2	non-canonical
1979	29326	True	10	non-canonical
1944	29190	True	2	non-canonical
1947	29068	True	1	non-canonical
1935	28968	False	1	non-canonical
1942	29324	False	1	non-canonical
1937	29130	False	2	non-canonical
1935	29029	False	1	non-canonical
1937	29333	True	1	non-canonical
1941	29161	False	1	non-canonical
1971	26925	False	2	non-canonical
1935	28968	True	1	non-canonical
1937	29253	True	1	non-canonical
1937	29140	True	1	non-canonical
1941	28825	True	1	non-canonical
1964	28125	True	4	non-canonical
1962	29021	False	1	non-canonical
1944	29190	False	1	non-canonical
1944	29039	True	2	non-canonical
1948	29184	True	1	non-canonical
1986	26587	True	1	non-canonical
1949	29154	True	1	non-canonical
1973	29322	True	9	non-canonical
1986	8849	False	1	non-canonical
1944	29315	False	1	non-canonical
1944	29067	False	1	non-canonical
1937	29079	True	1	non-canonical
1981	28599	True	1	non-canonical
1945	29041	True	1	non-canonical
1944	28888	True	1	non-canonical
1936	29066	True	1	non-canonical
1982	28501	True	1	non-canonical
1940	28549	True	2	non-canonical
1991	29294	True	5	non-canonical
1963	28519	True	1	non-canonical
1978	29173	False	4	non-canonical
1964	29021	False	2	non-canonical
13561	29006	False	4	non-canonical
1948	28962	True	1	non-canonical
1946	28533	True	1	non-canonical
1941	29192	False	1	non-canonical
1990	29226	False	3	non-canonical
1948	29331	False	1	non-canonical
1947	29088	False	1	non-canonical
1937	29333	False	1	non-canonical
1939	28906	False	1	non-canonical
1942	29081	False	1	non-canonical
1973	29322	False	9	non-canonical
1944	28974	False	1	non-canonical
1936	29134	False	1	non-canonical
1943	29021	False	1	non-canonical
1948	29184	False	1	non-canonical
1936	29200	False	1	non-canonical
1991	29294	False	5	non-canonical
1936	28295	False	2	non-canonical
1937	29140	False	1	non-canonical
1945	29041	False	1	non-canonical
1964	29339	True	1	non-canonical
1990	29226	True	1	non-canonical
1980	2020	True	1	non-canonical
2003	29169	True	4	non-canonical
1981	29030	True	1	non-canonical
1979	29326	False	9	non-canonical
1955	28470	True	1	non-canonical
1952	28194	True	3	non-canonical
1963	28860	False	1	non-canonical
1956	29236	True	1	non-canonical
1990	28229	True	1	non-canonical
2000	29098	True	3	non-canonical
1988	29309	True	1	non-canonical
1971	29131	True	1	non-canonical
1982	29161	True	1	non-canonical
1977	27573	False	1	non-canonical
1952	29159	True	1	non-canonical
1986	28601	False	1	non-canonical
2003	29169	False	5	non-canonical
1970	27866	True	1	non-canonical
27902	28031	True	22	non-canonical
1986	13295	False	1	non-canonical
1973	29134	True	1	non-canonical
2001	29080	True	3	non-canonical
1971	29327	False	1	non-canonical
1963	28462	True	1	non-canonical
1971	29131	False	1	non-canonical
2019	28369	False	10	non-canonical
1973	29134	False	1	non-canonical
2015	24421	False	2	non-canonical
2015	27990	False	1	non-canonical
2016	27528	True	1	non-canonical
2019	28369	True	5	non-canonical
1984	2019	True	1	non-canonical
1974	2020	True	1	non-canonical
2019	29334	True	3	non-canonical
2018	29227	True	1	non-canonical
2025	29201	False	14	non-canonical
2025	29201	True	15	non-canonical
1979	29036	False	1	non-canonical
2030	29207	False	18	non-canonical
1986	26587	False	1	non-canonical
1968	28802	True	1	non-canonical
1981	28351	True	3	non-canonical
1985	29208	True	2	non-canonical
1971	26925	True	1	non-canonical
2010	29151	True	2	non-canonical
1970	27866	False	1	non-canonical
27902	28031	False	32	non-canonical
2030	28992	False	1	non-canonical
2030	29207	True	9	non-canonical
2022	28258	False	2	non-canonical
2000	29098	False	2	non-canonical
1982	29161	False	1	non-canonical
2018	29120	False	2	non-canonical
1985	29208	False	2	non-canonical
2036	29010	True	7	non-canonical
2019	28699	True	1	non-canonical
2010	29151	False	3	non-canonical
1985	26599	True	1	non-canonical
2012	28749	True	1	non-canonical
1982	28501	False	1	non-canonical
1992	29318	True	1	non-canonical
2016	7211	False	1	non-canonical
2001	29061	False	2	non-canonical
2016	27528	False	1	non-canonical
2015	28112	False	1	non-canonical
2036	29010	False	6	non-canonical
1988	29309	False	1	non-canonical
2009	28327	False	1	non-canonical
2001	29080	False	2	non-canonical
2019	29334	False	3	non-canonical
2052	28584	True	1	non-canonical
2054	29036	True	5	non-canonical
2018	29120	True	2	non-canonical
2058	29121	True	1	non-canonical
2045	29084	True	1	non-canonical
2061	28940	False	1	non-canonical
2067	29093	True	4	non-canonical
2054	29322	True	3	non-canonical
2058	29001	True	1	non-canonical
2067	28565	True	1	non-canonical
2066	29329	False	1	non-canonical
2058	29001	False	1	non-canonical
2054	29036	False	4	non-canonical
2054	29322	False	2	non-canonical
2054	27167	True	1	non-canonical
2067	28544	False	3	non-canonical
2045	29084	False	1	non-canonical
2067	29093	False	3	non-canonical
2061	28555	False	1	non-canonical
2066	28886	True	1	non-canonical
2065	2086	False	1	non-canonical
2054	27884	True	1	non-canonical
2111	28543	True	4	non-canonical
2061	28555	True	1	non-canonical
2066	28978	True	1	non-canonical
