5prime	3prime	strand	count	sgRNA_ref
1307	29018	True	1	non-canonical
1304	28275	True	1	non-canonical
1307	29179	False	1	non-canonical
1287	29131	False	2	non-canonical
1315	28922	True	2	non-canonical
1289	29121	True	1	non-canonical
1303	29396	True	1	non-canonical
1304	29149	False	1	non-canonical
1304	28874	False	2	non-canonical
1308	27638	True	1	non-canonical
1299	28912	False	6	non-canonical
1305	29342	False	4	non-canonical
1286	28968	False	1	non-canonical
1332	29363	False	16	non-canonical
1310	29219	False	1	non-canonical
1307	29187	False	1	non-canonical
1310	29233	False	1	non-canonical
1323	29096	True	5	non-canonical
1313	28820	False	1	non-canonical
1332	29198	False	4	non-canonical
1332	29198	True	2	non-canonical
1303	29314	False	2	non-canonical
1309	29035	False	1	non-canonical
1332	29363	True	10	non-canonical
1302	29344	False	1	non-canonical
1304	29178	False	1	non-canonical
1313	29372	True	1	non-canonical
1286	28999	True	1	non-canonical
1307	29381	True	4	non-canonical
1317	29060	True	2	non-canonical
1311	29123	True	2	non-canonical
1332	29169	False	2	non-canonical
1345	29228	True	2	non-canonical
1311	28575	True	1	non-canonical
1305	27224	False	1	non-canonical
1315	28922	False	1	non-canonical
1308	29157	False	1	non-canonical
1331	7212	True	1	non-canonical
1313	28820	True	1	non-canonical
1311	28887	True	1	non-canonical
1341	29141	True	1	non-canonical
1304	28874	True	1	non-canonical
1330	18879	False	1	non-canonical
1292	29048	True	1	non-canonical
1286	29005	False	1	non-canonical
1305	29142	False	1	non-canonical
1307	29213	False	1	non-canonical
1331	27433	False	1	non-canonical
1330	28863	False	1	non-canonical
1331	29117	False	2	non-canonical
1310	28125	False	1	non-canonical
1332	29278	False	4	non-canonical
1341	29141	False	2	non-canonical
1305	18300	True	1	non-canonical
18313	29197	True	1	non-canonical
1313	29005	True	1	non-canonical
1332	29214	True	2	non-canonical
1306	29645	False	1	non-canonical
1305	29020	True	1	non-canonical
1301	29344	True	3	non-canonical
1356	5027	False	2	non-canonical
1310	29158	False	1	non-canonical
1329	28532	False	1	non-canonical
1301	29344	False	1	non-canonical
1311	28537	False	2	non-canonical
1355	16326	True	1	non-canonical
1343	29332	True	2	non-canonical
1332	29234	False	1	non-canonical
1316	18507	False	1	non-canonical
1361	29070	True	12	non-canonical
1320	29253	True	1	non-canonical
1303	29386	True	1	non-canonical
1314	28285	True	1	non-canonical
1332	29278	True	1	non-canonical
1330	28125	True	1	non-canonical
1356	5027	True	2	non-canonical
1350	28167	True	2	non-canonical
1309	29075	True	1	non-canonical
1358	29034	True	2	non-canonical
1307	29078	True	1	non-canonical
1314	28135	False	1	non-canonical
1331	7212	False	2	non-canonical
1343	29332	False	3	non-canonical
1317	29060	False	1	non-canonical
1361	29070	False	15	non-canonical
1332	29214	False	2	non-canonical
1310	29202	False	1	non-canonical
1307	29018	False	1	non-canonical
1310	29149	True	1	non-canonical
1330	29019	True	1	non-canonical
1353	29176	False	4	non-canonical
1366	29229	True	4	non-canonical
1313	29078	False	1	non-canonical
1329	28511	True	1	non-canonical
1371	29274	True	4	non-canonical
1345	29228	False	3	non-canonical
1338	28427	False	1	non-canonical
1353	29176	True	3	non-canonical
1330	28125	False	1	non-canonical
1375	28579	False	12	non-canonical
1360	29079	True	2	non-canonical
1372	29189	True	1	non-canonical
1331	29117	True	4	non-canonical
1330	28863	True	1	non-canonical
1358	29187	False	1	non-canonical
1344	28495	True	1	non-canonical
1350	28167	False	1	non-canonical
1348	16783	False	1	non-canonical
1375	28579	True	11	non-canonical
1376	29187	False	1	non-canonical
1329	28669	True	1	non-canonical
1362	17937	False	1	non-canonical
1358	28402	False	1	non-canonical
1331	25289	False	1	non-canonical
1349	29069	False	1	non-canonical
1332	29148	True	1	non-canonical
1332	29150	True	1	non-canonical
1332	29169	True	1	non-canonical
1389	29078	True	2	non-canonical
1383	29228	True	2	non-canonical
1366	29229	False	2	non-canonical
5039	28965	True	1	non-canonical
1353	29263	False	1	non-canonical
1358	29034	False	1	non-canonical
5039	28965	False	1	non-canonical
1392	27148	False	1	non-canonical
1385	28132	True	2	non-canonical
1402	28265	True	2	non-canonical
1388	4723	False	1	non-canonical
1384	29362	False	1	non-canonical
1385	28132	False	3	non-canonical
1372	29189	False	1	non-canonical
1405	11572	False	1	non-canonical
1391	22205	True	1	non-canonical
22216	29142	True	1	non-canonical
1378	28192	True	1	non-canonical
1360	29079	False	1	non-canonical
1359	29017	False	1	non-canonical
1378	28192	False	1	non-canonical
1395	29078	True	1	non-canonical
1404	29048	True	2	non-canonical
1420	28410	False	4	non-canonical
1358	29187	True	1	non-canonical
1420	28410	True	4	non-canonical
1420	29202	True	2	non-canonical
1414	28688	False	1	non-canonical
1417	29327	False	1	non-canonical
1420	29202	False	5	non-canonical
1420	15975	True	1	non-canonical
1378	28383	True	1	non-canonical
1397	29105	False	1	non-canonical
1424	29230	False	8	non-canonical
1392	29227	False	1	non-canonical
1405	29366	True	2	non-canonical
1424	28190	False	1	non-canonical
1414	26610	False	2	non-canonical
1405	29366	False	1	non-canonical
1415	29146	True	3	non-canonical
1423	19800	True	1	non-canonical
1424	29139	True	4	non-canonical
1428	29057	True	1	non-canonical
1424	29230	True	6	non-canonical
1405	7212	True	1	non-canonical
1420	15975	False	1	non-canonical
1423	28449	False	1	non-canonical
1422	22489	False	1	non-canonical
1424	28190	True	1	non-canonical
1424	29029	False	4	non-canonical
1379	27247	False	1	non-canonical
1423	29038	True	2	non-canonical
1395	28274	True	1	non-canonical
28423	29238	True	5	non-canonical
1378	29316	True	1	non-canonical
28423	29238	False	3	non-canonical
1414	29369	False	1	non-canonical
1419	29229	True	1	non-canonical
1402	28265	False	2	non-canonical
1393	28511	False	1	non-canonical
1414	26610	True	1	non-canonical
1424	29029	True	4	non-canonical
1445	29202	True	13	non-canonical
1413	7212	False	1	non-canonical
1389	29078	False	1	non-canonical
1419	29235	False	1	non-canonical
1420	28453	False	2	non-canonical
1415	28639	True	1	non-canonical
1418	29151	False	3	non-canonical
1445	29202	False	17	non-canonical
1418	29251	True	1	non-canonical
1413	29123	True	2	non-canonical
1447	29042	True	6	non-canonical
1421	28820	True	1	non-canonical
1415	29308	True	1	non-canonical
1392	29075	True	1	non-canonical
1414	29123	True	1	non-canonical
1445	29298	False	4	non-canonical
1414	29369	True	1	non-canonical
1424	28847	True	2	non-canonical
1420	7212	True	1	non-canonical
1393	28940	False	1	non-canonical
1423	29038	False	1	non-canonical
1415	28639	False	1	non-canonical
1423	5279	True	1	non-canonical
1445	29298	True	5	non-canonical
1424	28847	False	1	non-canonical
1444	28283	False	2	non-canonical
1415	29146	False	2	non-canonical
1401	28193	True	1	non-canonical
1424	28747	True	1	non-canonical
1422	28218	True	1	non-canonical
1423	14167	True	1	non-canonical
14178	29339	True	1	non-canonical
1419	29235	True	2	non-canonical
1416	29152	False	2	non-canonical
1460	28824	True	4	non-canonical
1421	29012	True	1	non-canonical
1459	29196	True	6	non-canonical
1423	14167	False	1	non-canonical
14178	29339	False	1	non-canonical
1447	29042	False	5	non-canonical
1424	29061	True	1	non-canonical
1424	28350	True	2	non-canonical
1415	29308	False	1	non-canonical
1460	29329	False	9	non-canonical
1444	28283	True	1	non-canonical
1460	28824	False	4	non-canonical
1457	28821	False	1	non-canonical
1460	29329	True	7	non-canonical
1410	29329	True	1	non-canonical
1414	29123	False	1	non-canonical
1459	29196	False	7	non-canonical
1420	28453	True	1	non-canonical
1413	29131	True	1	non-canonical
1418	29251	False	1	non-canonical
1424	29139	False	5	non-canonical
1424	29212	True	1	non-canonical
1422	28865	True	1	non-canonical
1424	29128	False	1	non-canonical
1419	29333	False	1	non-canonical
1424	28350	False	1	non-canonical
1459	28538	True	1	non-canonical
1420	29278	True	1	non-canonical
1439	28453	True	1	non-canonical
1477	20886	False	2	non-canonical
1424	29206	False	2	non-canonical
1459	28507	True	3	non-canonical
1464	3049	True	1	non-canonical
1478	28536	True	1	non-canonical
1459	19035	True	1	non-canonical
1446	29202	False	1	non-canonical
1478	28536	False	2	non-canonical
1451	29002	True	1	non-canonical
1459	28507	False	2	non-canonical
1464	27019	True	1	non-canonical
1459	28538	False	2	non-canonical
1500	8406	True	1	non-canonical
1492	28799	False	5	non-canonical
1464	3049	False	1	non-canonical
1498	29117	True	1	non-canonical
1498	29117	False	2	non-canonical
20916	25647	False	2	non-canonical
1500	28129	True	1	non-canonical
1515	29213	False	13	non-canonical
1514	29278	True	2	non-canonical
1503	28372	True	1	non-canonical
1492	28799	True	3	non-canonical
1503	28116	True	1	non-canonical
1515	29213	True	7	non-canonical
1508	28621	True	1	non-canonical
1515	11444	False	1	non-canonical
1521	28390	False	1	non-canonical
1511	29132	False	1	non-canonical
1522	28127	True	3	non-canonical
1492	29333	True	1	non-canonical
1523	29078	True	1	non-canonical
1522	28127	False	6	non-canonical
1522	14833	False	2	non-canonical
1513	29365	False	2	non-canonical
1521	29164	False	3	non-canonical
1514	29278	False	2	non-canonical
1496	29053	False	1	non-canonical
1492	29300	True	1	non-canonical
1521	29164	True	1	non-canonical
1523	28853	True	1	non-canonical
1514	29235	False	1	non-canonical
1521	24900	False	1	non-canonical
1485	14352	True	1	non-canonical
1522	9286	True	1	non-canonical
1545	28960	True	1	non-canonical
1523	28853	False	1	non-canonical
1550	29360	False	4	non-canonical
1517	28853	True	1	non-canonical
1556	29203	True	1	non-canonical
1556	29203	False	1	non-canonical
1500	28129	False	1	non-canonical
1541	29361	False	3	non-canonical
1516	28697	False	1	non-canonical
1527	28889	True	2	non-canonical
1521	28390	True	2	non-canonical
1553	28540	True	1	non-canonical
1549	29157	False	1	non-canonical
1550	29360	True	1	non-canonical
1575	29363	False	4	non-canonical
1574	7212	False	1	non-canonical
1523	29078	False	1	non-canonical
1546	23920	False	1	non-canonical
1554	29329	True	2	non-canonical
1582	29120	False	1	non-canonical
1578	29494	True	1	non-canonical
1589	29083	True	2	non-canonical
1584	29200	False	4	non-canonical
1574	29233	False	2	non-canonical
1553	28540	False	1	non-canonical
1579	28409	False	1	non-canonical
1568	28697	True	1	non-canonical
1584	29200	True	2	non-canonical
1589	29083	False	4	non-canonical
1554	29329	False	1	non-canonical
1558	29202	True	1	non-canonical
1575	29363	True	2	non-canonical
1585	28639	False	5	non-canonical
1609	29108	True	2	non-canonical
1619	29330	True	4	non-canonical
1569	28172	True	1	non-canonical
1619	29330	False	3	non-canonical
1617	7212	False	2	non-canonical
1585	28639	True	3	non-canonical
1594	28733	True	1	non-canonical
1592	29007	True	1	non-canonical
1618	29319	True	1	non-canonical
1618	29319	False	1	non-canonical
1609	29108	False	1	non-canonical
1619	28664	False	2	non-canonical
1594	28733	False	2	non-canonical
1647	28256	True	1	non-canonical
1614	1668	False	1	non-canonical
1689	29363	False	1	non-canonical
1619	29094	True	1	non-canonical
1636	28093	False	2	non-canonical
1647	28256	False	2	non-canonical
1636	28093	True	1	non-canonical
1670	7394	True	1	non-canonical
1664	29129	True	1	non-canonical
1691	28888	True	5	non-canonical
1669	29073	True	1	non-canonical
1697	29062	False	1	non-canonical
1666	1722	True	1	non-canonical
1669	21907	True	1	non-canonical
1688	29251	False	2	non-canonical
1691	28888	False	3	non-canonical
1675	28452	True	1	non-canonical
1702	28569	False	1	non-canonical
1668	28478	True	1	non-canonical
1722	28449	False	1	non-canonical
1670	7394	False	1	non-canonical
7408	28491	False	1	non-canonical
1721	2384	True	1	non-canonical
1704	28963	False	1	non-canonical
1714	28971	False	1	non-canonical
1738	26584	False	1	non-canonical
1707	28839	False	1	non-canonical
1738	28531	True	1	non-canonical
1726	28745	True	1	non-canonical
1713	19289	False	1	non-canonical
1725	27676	True	1	non-canonical
1697	29062	True	3	non-canonical
1738	28531	False	2	non-canonical
1725	7212	False	1	non-canonical
1725	28483	True	2	non-canonical
1748	29287	True	4	non-canonical
1748	29287	False	1	non-canonical
1723	22655	False	1	non-canonical
1724	28888	False	1	non-canonical
1725	27676	False	1	non-canonical
1767	28969	True	3	non-canonical
1767	28969	False	3	non-canonical
1771	28498	True	2	non-canonical
1781	29227	True	1	non-canonical
1722	29131	True	2	non-canonical
1771	28952	True	1	non-canonical
1769	27115	True	2	non-canonical
1788	28576	False	4	non-canonical
1775	19245	True	1	non-canonical
1768	28871	True	1	non-canonical
1788	28576	True	2	non-canonical
1781	29227	False	1	non-canonical
1769	29021	True	1	non-canonical
1772	27703	False	1	non-canonical
1775	19245	False	1	non-canonical
1771	28498	False	2	non-canonical
1797	24251	False	1	non-canonical
1769	27115	False	2	non-canonical
1775	29180	True	1	non-canonical
1764	29310	True	1	non-canonical
1773	29202	True	1	non-canonical
1814	29365	False	18	non-canonical
1812	28574	False	5	non-canonical
1797	24251	True	1	non-canonical
1816	28931	True	1	non-canonical
1812	28574	True	3	non-canonical
1791	29066	True	1	non-canonical
1818	28501	False	4	non-canonical
1770	29131	False	1	non-canonical
1769	29149	False	1	non-canonical
1773	29202	False	1	non-canonical
1818	28501	True	11	non-canonical
1820	29199	True	1	non-canonical
1814	29365	True	9	non-canonical
1815	24217	True	1	non-canonical
1775	29180	False	1	non-canonical
1791	28256	False	1	non-canonical
1817	6516	False	2	non-canonical
6527	28646	False	2	non-canonical
1826	29046	True	1	non-canonical
1812	28078	True	1	non-canonical
1828	28793	True	2	non-canonical
1837	29276	False	1	non-canonical
1791	28256	True	1	non-canonical
1817	6516	True	1	non-canonical
6527	28646	True	1	non-canonical
1843	29148	True	8	non-canonical
1819	28339	True	1	non-canonical
1834	29161	False	1	non-canonical
1812	28886	True	1	non-canonical
1839	28252	True	1	non-canonical
1816	28931	False	1	non-canonical
1850	29099	False	3	non-canonical
1843	28283	True	1	non-canonical
1844	1921	False	1	non-canonical
1850	29099	True	2	non-canonical
1811	29362	True	1	non-canonical
1843	28283	False	1	non-canonical
1828	28793	False	1	non-canonical
1843	29148	False	4	non-canonical
1852	28881	True	2	non-canonical
1889	29000	True	1	non-canonical
1830	22492	True	1	non-canonical
1883	28395	True	1	non-canonical
1848	29136	False	1	non-canonical
1883	28395	False	1	non-canonical
1852	28376	True	1	non-canonical
1885	28279	False	1	non-canonical
1848	29117	True	1	non-canonical
1903	29155	True	8	non-canonical
1903	29155	False	7	non-canonical
1906	29383	True	2	non-canonical
1904	28647	True	2	non-canonical
1906	29383	False	2	non-canonical
1908	29183	True	18	non-canonical
1908	29183	False	15	non-canonical
1903	29191	False	3	non-canonical
1848	29117	False	1	non-canonical
1855	25838	False	1	non-canonical
1911	14675	True	1	non-canonical
1910	29157	True	7	non-canonical
1903	29191	True	2	non-canonical
1904	28888	True	1	non-canonical
1911	14675	False	2	non-canonical
1889	29000	False	1	non-canonical
1907	29182	False	1	non-canonical
1908	29027	True	2	non-canonical
1899	29154	True	5	non-canonical
1909	28363	False	1	non-canonical
1906	29141	False	1	non-canonical
1909	28427	False	1	non-canonical
1876	29134	False	1	non-canonical
1863	28355	True	1	non-canonical
1904	28647	False	2	non-canonical
1922	29139	False	6	non-canonical
1899	29154	False	3	non-canonical
1915	29115	True	1	non-canonical
1921	7181	True	4	non-canonical
1921	22467	False	1	non-canonical
1920	29134	False	1	non-canonical
1922	29139	True	5	non-canonical
1905	28864	False	2	non-canonical
1910	29157	False	16	non-canonical
1909	28427	True	2	non-canonical
1919	29083	True	1	non-canonical
1909	28363	True	2	non-canonical
1918	29395	True	1	non-canonical
1917	2887	False	4	non-canonical
2900	27975	False	4	non-canonical
1920	16389	False	1	non-canonical
1921	28766	False	1	non-canonical
1934	7212	False	1	non-canonical
1918	29249	False	1	non-canonical
1935	28923	True	1	non-canonical
1927	29164	True	2	non-canonical
1905	28864	True	1	non-canonical
1914	27138	True	1	non-canonical
1938	14657	False	4	non-canonical
1905	29145	True	1	non-canonical
1921	7181	False	2	non-canonical
7192	28990	False	3	non-canonical
1935	29183	False	6	non-canonical
1939	29184	False	3	non-canonical
1906	28849	False	1	non-canonical
1939	29199	True	6	non-canonical
1905	29387	True	1	non-canonical
1935	29183	True	8	non-canonical
1937	29397	True	2	non-canonical
1938	14657	True	1	non-canonical
1936	28988	False	1	non-canonical
1938	29367	False	4	non-canonical
1938	28609	True	6	non-canonical
1936	2084	False	1	non-canonical
1938	3493	True	2	non-canonical
1938	29367	True	1	non-canonical
1922	29076	False	1	non-canonical
1938	28609	False	1	non-canonical
1905	29145	False	2	non-canonical
1939	29199	False	5	non-canonical
1937	29133	False	7	non-canonical
1939	29076	True	3	non-canonical
1941	29189	False	1	non-canonical
1937	29060	False	3	non-canonical
1939	29129	False	1	non-canonical
1904	28888	False	3	non-canonical
1942	29071	False	1	non-canonical
1945	29247	False	3	non-canonical
1945	14068	True	1	non-canonical
1943	28428	True	5	non-canonical
1946	29154	True	8	non-canonical
1946	29037	True	6	non-canonical
1937	29060	True	4	non-canonical
1936	29295	False	1	non-canonical
1943	29197	False	3	non-canonical
1927	29164	False	1	non-canonical
1933	22841	False	1	non-canonical
1918	29155	False	2	non-canonical
1945	29516	False	4	non-canonical
7192	28990	True	2	non-canonical
1938	3493	False	2	non-canonical
1949	8851	False	1	non-canonical
1946	29109	True	12	non-canonical
1937	29133	True	5	non-canonical
1911	28117	True	1	non-canonical
1947	29236	False	4	non-canonical
1945	14068	False	2	non-canonical
1941	29166	False	5	non-canonical
1951	28817	False	1	non-canonical
1949	28573	False	1	non-canonical
1947	28518	False	4	non-canonical
1936	29204	True	3	non-canonical
1946	29037	False	6	non-canonical
1904	29326	False	3	non-canonical
1947	28518	True	2	non-canonical
1955	29153	True	1	non-canonical
1909	28705	True	1	non-canonical
1919	28502	True	1	non-canonical
1936	29147	True	2	non-canonical
1947	29236	True	7	non-canonical
1952	22939	True	1	non-canonical
1945	29516	True	1	non-canonical
1920	29136	True	1	non-canonical
1937	29045	True	1	non-canonical
1947	29090	True	3	non-canonical
1939	28868	False	1	non-canonical
1941	29368	False	2	non-canonical
1939	29187	False	1	non-canonical
1943	29322	True	2	non-canonical
1904	29326	True	3	non-canonical
1950	29161	True	4	non-canonical
1948	28886	True	1	non-canonical
1949	28989	False	1	non-canonical
1936	24954	False	1	non-canonical
24965	29173	False	1	non-canonical
1954	28578	False	3	non-canonical
1938	29326	True	1	non-canonical
1941	29189	True	1	non-canonical
1952	22939	False	1	non-canonical
1908	28452	False	1	non-canonical
1946	29109	False	6	non-canonical
1947	29191	False	1	non-canonical
1936	29279	False	1	non-canonical
1937	29379	True	1	non-canonical
1947	29175	True	1	non-canonical
1923	28859	True	1	non-canonical
1939	29045	True	1	non-canonical
1908	29041	True	1	non-canonical
1946	29154	False	5	non-canonical
1944	28570	False	1	non-canonical
1937	29338	True	1	non-canonical
1920	29106	True	1	non-canonical
1941	29166	True	1	non-canonical
1947	28423	True	4	non-canonical
1943	28862	True	1	non-canonical
1941	29016	True	2	non-canonical
1935	28923	False	1	non-canonical
1945	28115	False	4	non-canonical
1951	29190	False	3	non-canonical
1947	29090	False	1	non-canonical
1947	28423	False	1	non-canonical
1936	28705	True	1	non-canonical
1936	28891	True	1	non-canonical
1934	7212	True	1	non-canonical
1937	29338	False	1	non-canonical
1937	28548	True	1	non-canonical
1950	29161	False	4	non-canonical
1937	29213	False	2	non-canonical
1935	29308	False	1	non-canonical
1919	29256	False	1	non-canonical
1947	28768	True	1	non-canonical
1937	29078	True	1	non-canonical
1939	29076	False	5	non-canonical
1936	29147	False	6	non-canonical
1911	29411	True	1	non-canonical
1968	28783	False	1	non-canonical
1938	29117	False	1	non-canonical
1924	29012	False	1	non-canonical
1938	22536	True	1	non-canonical
22552	28165	True	1	non-canonical
1947	29175	False	1	non-canonical
1915	29115	False	1	non-canonical
1944	29343	False	1	non-canonical
1946	29184	False	1	non-canonical
1974	29365	False	1	non-canonical
1943	28428	False	2	non-canonical
1943	28862	False	1	non-canonical
1973	29125	False	1	non-canonical
1976	28950	False	3	non-canonical
1940	28974	True	1	non-canonical
1976	28950	True	4	non-canonical
1936	29226	True	1	non-canonical
1974	28785	True	1	non-canonical
1932	28708	True	1	non-canonical
1982	28576	False	8	non-canonical
1947	28768	False	1	non-canonical
1938	29326	False	1	non-canonical
1941	14559	False	1	non-canonical
14571	29230	False	1	non-canonical
1941	29118	True	1	non-canonical
1952	29325	True	1	non-canonical
1945	28115	True	3	non-canonical
1951	29336	True	1	non-canonical
1962	28888	True	1	non-canonical
1943	29075	True	1	non-canonical
1947	29249	True	1	non-canonical
1947	2021	True	1	non-canonical
1945	29033	True	1	non-canonical
1980	29332	True	1	non-canonical
1980	28810	True	1	non-canonical
1953	29074	False	1	non-canonical
1949	28989	True	1	non-canonical
1940	29397	True	1	non-canonical
1946	28185	True	1	non-canonical
1982	28576	True	4	non-canonical
1984	28560	True	2	non-canonical
1961	29024	True	1	non-canonical
1983	29390	True	1	non-canonical
1986	29133	True	2	non-canonical
1944	29039	True	1	non-canonical
1944	29131	True	1	non-canonical
1937	29251	False	1	non-canonical
1937	29045	False	1	non-canonical
1982	28713	True	1	non-canonical
1943	28555	True	1	non-canonical
1962	29120	True	2	non-canonical
1975	28856	True	2	non-canonical
1944	29155	True	1	non-canonical
1937	29329	False	1	non-canonical
1946	28101	False	1	non-canonical
1941	29016	False	1	non-canonical
1936	29204	False	1	non-canonical
1945	28466	False	1	non-canonical
1951	29336	False	1	non-canonical
1988	29197	False	7	non-canonical
1952	29325	False	2	non-canonical
1943	28452	True	1	non-canonical
1973	23511	False	1	non-canonical
1961	29024	False	1	non-canonical
1943	29322	False	1	non-canonical
1973	29216	False	1	non-canonical
1977	29092	False	1	non-canonical
1948	29155	False	1	non-canonical
1995	28856	False	2	non-canonical
1974	29042	True	1	non-canonical
1995	3703	True	1	non-canonical
1990	29232	True	1	non-canonical
1985	29102	True	2	non-canonical
1948	28888	True	2	non-canonical
1951	28817	True	1	non-canonical
2006	29326	True	1	non-canonical
2008	29187	True	9	non-canonical
1959	29038	True	1	non-canonical
1971	28822	True	1	non-canonical
1978	29173	True	1	non-canonical
1980	29111	True	3	non-canonical
1945	29247	True	1	non-canonical
1963	26946	True	1	non-canonical
1990	29011	False	1	non-canonical
1963	29389	True	1	non-canonical
1986	29227	True	1	non-canonical
1988	29197	True	4	non-canonical
2002	29372	False	1	non-canonical
1963	26946	False	1	non-canonical
1995	28856	True	5	non-canonical
1962	28888	False	1	non-canonical
2008	29187	False	14	non-canonical
1974	29260	False	1	non-canonical
1959	29169	True	1	non-canonical
1962	29120	False	2	non-canonical
1980	29332	False	1	non-canonical
2026	29310	True	3	non-canonical
2017	16598	True	1	non-canonical
2002	29372	True	2	non-canonical
2015	29362	True	1	non-canonical
1982	29324	True	1	non-canonical
1982	28888	True	1	non-canonical
2001	29324	True	3	non-canonical
1992	28163	True	2	non-canonical
1977	29330	True	1	non-canonical
2025	29201	False	10	non-canonical
1982	29324	False	1	non-canonical
1988	2700	False	1	non-canonical
1982	28579	True	1	non-canonical
2011	28296	False	2	non-canonical
1968	28783	True	1	non-canonical
2015	29362	False	1	non-canonical
2030	29207	False	9	non-canonical
2001	29324	False	3	non-canonical
2013	29202	False	1	non-canonical
1986	29133	False	3	non-canonical
2018	28993	False	1	non-canonical
2008	28270	True	1	non-canonical
1973	28576	True	1	non-canonical
1974	28454	False	1	non-canonical
1985	29102	False	1	non-canonical
1980	28858	True	1	non-canonical
2025	16664	False	1	non-canonical
2042	28390	True	4	non-canonical
2030	29207	True	5	non-canonical
1982	28713	False	1	non-canonical
2025	29201	True	7	non-canonical
2006	29326	False	1	non-canonical
2019	26931	False	1	non-canonical
2034	28331	False	1	non-canonical
2020	28823	True	1	non-canonical
2018	28993	True	1	non-canonical
2037	29342	False	2	non-canonical
2052	29365	False	1	non-canonical
2051	29125	False	2	non-canonical
2052	29296	False	2	non-canonical
2049	29122	False	1	non-canonical
2052	28041	True	1	non-canonical
2015	29066	True	1	non-canonical
2054	29125	True	3	non-canonical
2037	29342	True	1	non-canonical
2062	28765	False	8	non-canonical
2022	28368	False	1	non-canonical
2015	29066	False	1	non-canonical
2052	28041	False	1	non-canonical
2026	29310	False	2	non-canonical
2062	29081	True	1	non-canonical
2051	29073	True	2	non-canonical
2018	29068	True	1	non-canonical
2064	29315	True	2	non-canonical
2045	29468	False	1	non-canonical
2062	29481	True	1	non-canonical
2060	28886	False	1	non-canonical
2064	28783	True	1	non-canonical
2056	29027	True	3	non-canonical
2023	29327	False	1	non-canonical
2038	23356	True	1	non-canonical
2051	29125	True	2	non-canonical
2064	28783	False	1	non-canonical
2062	28862	True	2	non-canonical
2062	29481	False	1	non-canonical
2076	28114	True	1	non-canonical
2095	29055	True	9	non-canonical
2047	29019	True	1	non-canonical
2064	29315	False	2	non-canonical
2050	28886	False	1	non-canonical
2082	29181	False	2	non-canonical
2095	29055	False	4	non-canonical
2062	2952	True	1	non-canonical
2108	24971	True	2	non-canonical
2106	28314	False	1	non-canonical
2108	24971	False	2	non-canonical
2054	29125	False	1	non-canonical
2111	29134	False	1	non-canonical
2062	28765	True	3	non-canonical
2111	29134	True	1	non-canonical
2111	28785	True	6	non-canonical
2111	29234	True	5	non-canonical
2111	28576	False	2	non-canonical
2062	2952	False	1	non-canonical
2115	28690	False	2	non-canonical
2119	28502	False	6	non-canonical
2111	29234	False	5	non-canonical
2109	29080	True	2	non-canonical
2078	29134	False	1	non-canonical
2119	28502	True	4	non-canonical
2105	26963	False	1	non-canonical
2110	28663	True	1	non-canonical
2109	29041	False	1	non-canonical
2109	27719	False	2	non-canonical
2109	26927	False	5	non-canonical
2110	28663	False	2	non-canonical
2111	28576	True	1	non-canonical
2111	28785	False	4	non-canonical
2147	28803	True	9	non-canonical
2123	8232	False	1	non-canonical
2111	29339	False	4	non-canonical
2111	29339	True	1	non-canonical
2142	29122	False	3	non-canonical
2151	29218	False	3	non-canonical
2151	29218	True	3	non-canonical
2110	29004	False	1	non-canonical
2142	29122	True	4	non-canonical
2126	28888	False	1	non-canonical
2126	29068	False	1	non-canonical
2109	27719	True	1	non-canonical
2137	29020	True	1	non-canonical
2109	29080	False	2	non-canonical
2111	29322	False	1	non-canonical
2145	29131	False	3	non-canonical
2112	27635	True	1	non-canonical
2126	29068	True	1	non-canonical
2145	29102	True	1	non-canonical
2147	28803	False	4	non-canonical
2145	29102	False	2	non-canonical
2144	29071	False	1	non-canonical
2169	29265	True	1	non-canonical
2144	29131	True	3	non-canonical
2126	28331	False	1	non-canonical
2115	28690	True	1	non-canonical
2169	29058	True	2	non-canonical
2165	2585	False	1	non-canonical
2146	28785	False	1	non-canonical
2169	29058	False	1	non-canonical
2145	29131	True	3	non-canonical
2144	29131	False	2	non-canonical
2135	28429	False	1	non-canonical
2164	29115	True	3	non-canonical
2136	29011	True	1	non-canonical
2183	29305	True	1	non-canonical
2172	29333	True	1	non-canonical
2168	29083	True	1	non-canonical
2169	28802	True	1	non-canonical
2193	29174	True	3	non-canonical
2166	2214	True	1	non-canonical
2233	29120	True	1	non-canonical
2169	29265	False	2	non-canonical
2193	29174	False	4	non-canonical
2147	28117	True	1	non-canonical
2166	21203	False	1	non-canonical
2204	11443	False	1	non-canonical
2168	29083	False	1	non-canonical
2173	29200	True	1	non-canonical
2188	29165	True	3	non-canonical
2217	28516	True	1	non-canonical
2222	29019	False	3	non-canonical
2217	4045	True	6	non-canonical
2168	28579	True	1	non-canonical
2233	29120	False	2	non-canonical
2207	27778	False	1	non-canonical
2212	24636	False	1	non-canonical
2221	29324	True	1	non-canonical
2217	4045	False	3	non-canonical
4058	28981	False	3	non-canonical
2183	29305	False	1	non-canonical
2226	29289	False	1	non-canonical
2211	29145	False	3	non-canonical
2235	29120	False	1	non-canonical
2217	28977	False	1	non-canonical
2229	29041	True	5	non-canonical
2243	29336	True	12	non-canonical
4058	28981	True	5	non-canonical
2235	29120	True	2	non-canonical
2243	29336	False	14	non-canonical
2216	29091	False	1	non-canonical
